Date,AveragePrice,Total.Volume,X4046,X4225,X4770,Total.Bags,Small.Bags,Large.Bags,XLarge.Bags,type,year,region
17/12/17,1.53,27626.41,6972.28,66.92,0,20587.21,20577.21,10,0,organic,2017,Houston
06/03/16,0.76,3138836.66,821036,680884.1,90068.36,1546848.2,1369895.1,155333.82,21619.28,conventional,2016,LosAngeles
31/12/17,1.59,5528.74,76.28,474.42,0,4978.04,4716.25,261.79,0,organic,2017,Tampa
25/06/17,1.75,125035.1,2567.52,50700.82,1147.57,70619.19,38193.8,32425.39,0,organic,2017,Midsouth
09/10/16,1.09,150647.8,54851.54,4379.24,0,91417.02,66104.4,25312.62,0,organic,2016,SouthCentral
14/01/18,1.41,182389.99,105265.46,11039.81,332.17,65752.55,30382.8,34981.97,387.78,conventional,2018,Jacksonville
20/03/16,1.47,15705.35,2731.96,6730.01,52.95,6190.43,6185.08,5.35,0,organic,2016,WestTexNewMexico
29/01/17,0.87,224036.18,12914.29,93252.53,2759.02,115110.34,53542.2,61566.67,1.47,conventional,2017,Indianapolis
31/07/16,2.2,7431.86,666.13,3284.48,14.18,3467.07,3467.07,0,0,organic,2016,Philadelphia
22/05/16,2.34,30292.77,1453.65,27106.36,0,1732.76,1722.76,10,0,organic,2016,SanFrancisco
25/06/17,0.96,803349.86,162934.76,169403.8,19050.31,451960.99,450916.88,634.51,409.6,conventional,2017,Portland
29/03/15,0.82,5713017.35,3091049.63,1836365.62,89374.2,696227.9,633029.23,63160.07,38.6,conventional,2015,SouthCentral
29/03/15,1.55,28094.96,18872.86,9215.92,0,6.18,6.18,0,0,organic,2015,SanFrancisco
19/04/15,1.82,2076.77,1375.82,35.37,13.42,652.16,652.16,0,0,organic,2015,Jacksonville
30/04/17,0.92,906413.45,194789.64,170398.76,470.65,540754.4,538920.53,1467.7,366.17,conventional,2017,Seattle
04/06/17,1.52,263143.18,46575.21,50359.11,146.97,166061.89,31550.55,134511.34,0,organic,2017,West
10/07/16,0.91,1080238.02,546253.47,205087.04,40097.24,288800.27,267623.31,8348.85,12828.11,conventional,2016,DallasFtWorth
27/03/16,1.13,149462.64,1511.79,64644.2,44.46,83262.19,83262.19,0,0,conventional,2016,BuffaloRochester
28/05/17,1.14,61244.5,2592.01,9302.65,31.96,49317.88,166.04,49151.84,0,organic,2017,Portland
30/08/15,1.2,179026.88,33511.97,41700.97,38130.29,65683.65,63371.06,2312.59,0,conventional,2015,Charlotte
12/04/15,1.24,710718.98,45103.98,488323.33,83137.77,94153.9,91664.47,2475.13,14.3,conventional,2015,Chicago
19/03/17,1.58,738956.53,70368.43,463108,6761.79,198718.31,179560.94,18501.81,655.56,conventional,2017,BaltimoreWashington
04/02/18,0.98,1310671.51,897435.51,118495.93,2277.74,292462.33,111637.21,180761.79,63.33,conventional,2018,MiamiFtLauderdale
15/10/17,2.09,69241.11,6708.76,14018.78,100.55,48413.02,48265.51,147.51,0,organic,2017,NewYork
14/06/15,1.04,372413.5,136802.87,58418.17,90747.55,86444.91,80661.4,1786.01,3997.5,conventional,2015,Detroit
10/07/16,1.45,14482.73,5.19,145.3,0,14332.24,14332.24,0,0,organic,2016,NorthernNewEngland
22/05/16,0.94,2248726.67,1062580.2,619172.75,10708.07,556265.65,502964.37,43241.43,10059.85,conventional,2016,Plains
22/05/16,1.07,303330.62,118921.39,40268.68,35077.81,109062.74,94755.66,4350.37,9956.71,conventional,2016,Detroit
13/03/16,1.3,18611.51,1716.44,8405.31,60.03,8429.73,8365.7,64.03,0,organic,2016,WestTexNewMexico
08/03/15,1.69,2708.59,1060,15.26,0,1633.33,1633.33,0,0,organic,2015,MiamiFtLauderdale
09/08/15,1.66,1295.6,16,53.03,0,1226.57,1226.57,0,0,organic,2015,Syracuse
28/08/16,0.77,34718.84,637.29,7566.11,0,26515.44,569.01,25946.43,0,organic,2016,CincinnatiDayton
28/01/18,1.37,247893.13,68666.93,79639.9,4802.79,94783.51,89456.12,5327.39,0,conventional,2018,Charlotte
01/11/15,1.55,34437.74,3813.38,13357.17,448.11,16819.08,8910.32,7908.76,0,organic,2015,Plains
30/10/16,1.4,407047.88,70232.8,109965.98,15009.27,211839.83,207419.82,4075.8,344.21,conventional,2016,Portland
29/03/15,1.13,117662.32,46540.34,46915.77,110.35,24095.86,22961.86,1134,0,conventional,2015,Roanoke
08/01/17,1.1,230884.67,124108.53,31296.37,316,75163.77,52403.61,13645.16,9115,conventional,2017,NewOrleansMobile
06/03/16,2.31,24869.6,1787.24,22321.65,0,760.71,760.71,0,0,organic,2016,SanFrancisco
14/01/18,1.64,762997.53,82376.44,440322.05,134141.55,106157.49,93374.57,12782.92,0,conventional,2018,Chicago
23/08/15,1.13,277977.73,50939.49,68496.4,46614,111927.84,111602.1,325.74,0,conventional,2015,RaleighGreensboro
24/01/16,0.97,89537.48,14122.5,29929.21,2793.05,42692.72,42637.23,17.07,38.42,conventional,2016,Spokane
05/02/17,1.95,4611.95,1715.85,210.43,0,2685.67,1271.11,1414.56,0,organic,2017,Orlando
08/05/16,0.72,7281887.35,3666928.36,1367080.84,697833.12,1550045.03,1225103.02,315129.42,9812.59,conventional,2016,SouthCentral
24/01/16,1.44,3907.4,1147.09,39.51,0,2720.8,2717.47,3.33,0,organic,2016,Tampa
12/07/15,1.22,245528.89,133073.61,53986.68,73.35,58395.25,41732.15,16663.1,0,conventional,2015,Orlando
07/06/15,1.95,3556.7,498.69,1234.91,499.5,1323.6,1236.67,86.93,0,organic,2015,SouthCarolina
04/09/16,1.85,6266.14,2496.83,245.98,0,3523.33,3500,23.33,0,organic,2016,Orlando
19/07/15,1.03,269642.38,131325.7,78566.88,5011.33,54738.47,44134.02,10604.45,0,conventional,2015,LasVegas
03/12/17,1.42,8244.23,186.51,1155.5,0,6891.74,5247.5,1644.24,0,organic,2017,Indianapolis
13/09/15,1.68,1932.15,906.33,762.49,0,263.33,263.33,0,0,organic,2015,GrandRapids
19/06/16,1,791013.5,188105.59,224899.28,20738.26,357270.37,96129.71,260598.95,541.71,conventional,2016,Denver
08/02/15,1.11,2573973.63,1871661.73,226039.73,18310.04,457962.13,272767.32,185194.81,0,conventional,2015,Southeast
17/01/16,0.95,181360.74,98888.27,30227.7,6427.63,45817.14,32109.79,13707.35,0,conventional,2016,Nashville
15/01/17,1.3,577976.65,5430.5,457448.44,8522.37,106575.34,106091.75,483.59,0,conventional,2017,Boston
20/09/15,2.01,2623.42,16.17,1123.97,0,1483.28,1483.28,0,0,organic,2015,Boston
03/07/16,0.77,1069905.64,539428.95,249521.81,14795.19,266159.69,148736.1,117119.42,304.17,conventional,2016,PhoenixTucson
14/06/15,2.06,4040.75,325.75,1432.84,1059.26,1222.9,1222.9,0,0,organic,2015,Charlotte
10/01/16,1.48,112034.52,19744.83,72015.81,0,20273.88,9843.3,10430.58,0,organic,2016,GreatLakes
15/03/15,1.61,25244.87,9298.84,13800.36,1.55,2144.12,0,2144.12,0,organic,2015,Portland
10/12/17,1.56,5580.67,27.66,438.56,0,5114.45,5111.12,3.33,0,organic,2017,Tampa
27/09/15,0.87,4987381.36,2252044.96,2042360.56,83993.99,608981.85,480873.02,128033.07,75.76,conventional,2015,SouthCentral
27/09/15,2.01,22416.55,8882.43,7230.75,736.12,5567.25,5374.98,192.27,0,organic,2015,Southeast
02/04/17,1.67,129499.97,4585.96,58475.37,2227.82,64210.82,36145.43,28065.39,0,organic,2017,Midsouth
11/06/17,1.34,3150788.24,640517.27,1365909.57,31604.96,1112756.44,900866.53,167944.28,43945.63,conventional,2017,Midsouth
10/04/16,1.18,102684.74,1736.95,57325.73,1600.52,42021.54,28213.82,13807.72,0,conventional,2016,Pittsburgh
28/06/15,1.14,2835630.41,534709.22,1324231.26,215752.18,760937.75,722276.9,37287.39,1373.46,conventional,2015,Midsouth
05/06/16,0.89,410770.75,156235.27,109763.53,13189.34,131582.61,55548.86,76033.75,0,conventional,2016,LasVegas
03/01/16,0.78,1061566.78,356962.48,454200.44,113069.09,137334.77,87330.27,49677.83,326.67,conventional,2016,Houston
10/09/17,1.71,4380657.13,1677368.14,1599511.35,141899.49,961878.15,904618.47,19579.65,37680.03,conventional,2017,California
20/09/15,1.82,2435.16,511.87,1610.65,0,312.64,53.78,258.86,0,organic,2015,Columbus
18/12/16,1.14,161136.65,908.23,109288.75,4631.16,46308.51,42335.09,3947.09,26.33,conventional,2016,GrandRapids
17/04/16,0.78,1011265.53,171831.9,285967.94,27995.98,525469.71,59672.84,461184.45,4612.42,conventional,2016,Denver
22/11/15,1.36,8662.14,336.76,7558.29,0,767.09,193.33,573.76,0,organic,2015,CincinnatiDayton
04/10/15,2.14,1808.46,1102.26,50.47,5.73,650,650,0,0,organic,2015,Jacksonville
27/12/15,1.04,61654.94,1377.63,37760.21,3204.01,19313.09,11289.8,7288.66,734.63,conventional,2015,Louisville
18/09/16,0.95,749931.49,471618.33,85785.47,12899.95,179627.74,104714.47,74913.27,0,conventional,2016,WestTexNewMexico
16/10/16,1.79,5193.18,135.24,192.75,11.95,4853.24,4853.24,0,0,organic,2016,HarrisburgScranton
29/10/17,2.04,15731.26,319.28,3788.49,0,11623.49,5403.29,6220.2,0,organic,2017,Atlanta
13/09/15,1.05,216548.9,2195.13,139863.58,18310.19,56180,17271.72,34690.26,4218.02,conventional,2015,CincinnatiDayton
03/05/15,0.99,292744.22,89712.71,128429.41,21169.69,53432.41,51895.62,1238.18,298.61,conventional,2015,RichmondNorfolk
11/10/15,1.08,5063309.38,1757211.58,2530023.18,221032.74,555041.88,533478.03,18373.18,3190.67,conventional,2015,California
17/01/16,0.81,5735627.03,2836077.92,1756468.7,373209.85,769870.56,621920.46,136801.89,11148.21,conventional,2016,SouthCentral
23/10/16,1.81,17434.69,368.26,12887.66,756.29,3422.48,3407.08,15.4,0,organic,2016,BaltimoreWashington
09/10/16,1.15,78262.36,1705.62,36812.98,328.99,39414.77,11916.09,27498.68,0,conventional,2016,Louisville
25/02/18,1.3,4525386.69,413430.69,2459409.32,7486.34,1645060.34,1357273.92,275551.97,12234.45,conventional,2018,Northeast
10/05/15,1.4,56625.63,35986.16,4598.59,0,16040.88,14958.78,1082.1,0,organic,2015,SouthCentral
01/03/15,1,373461.94,258084.33,27867.24,38.19,87472.18,50762.76,36709.42,0,conventional,2015,Tampa
17/01/16,1.51,2169.25,315.5,1240.35,8.83,604.57,283.33,321.24,0,organic,2016,Indianapolis
01/10/17,2,262601.79,166612.29,29616.83,15.2,66357.47,42497.48,23856.66,3.33,conventional,2017,Orlando
20/11/16,0.96,15570.07,333.63,5458.44,0,9778,306.09,9471.91,0,organic,2016,CincinnatiDayton
12/07/15,1.77,6764.37,141.82,2811.84,822.95,2987.76,2357.79,629.97,0,organic,2015,RaleighGreensboro
18/01/15,1.47,59312.07,2147.08,36730.4,1075.26,19359.33,12321.55,7037.78,0,conventional,2015,Pittsburgh
08/03/15,1.69,2205.12,70.33,949.01,0,1185.78,1026.67,159.11,0,organic,2015,Indianapolis
03/01/16,1.93,18894.27,1153.15,17249.32,0,491.8,382.86,108.94,0,organic,2016,SanFrancisco
24/05/15,1.43,36082.44,13288.77,5497.61,18.94,17277.12,1041.58,16235.54,0,organic,2015,Denver
11/12/16,0.98,144354.95,79158.83,19836.1,1302.46,44057.56,41890.61,2155.38,11.57,conventional,2016,Columbus
20/12/15,1.47,7113.17,303.65,6449.34,0,360.18,173.03,187.15,0,organic,2015,CincinnatiDayton
06/11/16,2.51,11300.17,1168.91,7700.03,0,2431.23,497.84,1933.39,0,organic,2016,SanDiego
13/03/16,0.72,886197.95,563341.91,136619.69,36476.41,149759.94,88060.04,61699.9,0,conventional,2016,WestTexNewMexico
26/03/17,1.24,32555119.32,11737559.6,9664310.82,611105.54,10542143.36,8498317.81,1844371.94,199453.61,conventional,2017,TotalUS
29/10/17,1.67,20558.95,4525.31,322.02,0,15711.62,15694.95,16.67,0,organic,2017,DallasFtWorth
10/07/16,1.1,3646868.94,1599856.44,848789.03,29960.26,1168263.21,785436.82,322739.72,60086.67,conventional,2016,Southeast
21/06/15,2.06,2662.63,82.6,1124.34,0,1455.69,1455.69,0,0,organic,2015,Boston
05/06/16,1.58,10195.92,222.38,4199.73,464.78,5309.03,4237.68,1071.35,0,organic,2016,RaleighGreensboro
18/10/15,1.63,4738.31,87.63,2410.99,385.81,1853.88,1616.67,237.21,0,organic,2015,RichmondNorfolk
26/06/16,1.8,27771.37,60.12,25630.13,0,2081.12,2081.12,0,0,organic,2016,Chicago
30/07/17,1.59,14096.72,231.38,177.87,9.09,13678.38,13673.94,4.44,0,organic,2017,HarrisburgScranton
31/12/17,1.36,25590.34,9524.47,114.02,0,15951.85,15635.18,316.67,0,organic,2017,Houston
31/12/17,1.16,548933.38,364499.92,55831.33,610.57,127991.56,59003.18,68988.38,0,conventional,2017,Tampa
25/09/16,1.72,12327.94,9350.55,1694.55,8.12,1274.72,1191.6,83.12,0,organic,2016,Denver
14/05/17,1.39,33955.6,10106.86,14.14,0,23834.6,23749.3,85.3,0,organic,2017,Houston
28/02/16,1.45,11000.16,2183.38,7092.02,0,1724.76,290,1434.76,0,organic,2016,Detroit
27/08/17,1.79,356447.96,143124.9,120383.98,19739.14,73199.94,67689.01,4535.81,975.12,conventional,2017,SanDiego
16/08/15,2.09,2694.61,297.3,1041.09,0,1356.22,1356.22,0,0,organic,2015,Boston
08/10/17,1.78,11837.2,2749.91,124.43,0,8962.86,8921.88,40.98,0,organic,2017,PhoenixTucson
02/07/17,1.06,376795.81,129619.03,48964.77,8471.78,189740.23,70018.95,119721.28,0,conventional,2017,LasVegas
16/08/15,1.2,425707.59,14748.68,324061.94,652.49,86244.48,78393.26,7851.22,0,conventional,2015,Philadelphia
04/06/17,1.25,8668.35,152.13,1385.07,0,7131.15,1178.64,5952.51,0,organic,2017,Indianapolis
01/03/15,1.63,2224.4,754.95,51.47,0,1417.98,1379.85,38.13,0,organic,2015,Pittsburgh
27/09/15,0.9,484598.47,159779.59,187080.35,13101.24,124637.29,124612.73,1.84,22.72,conventional,2015,Portland
13/03/16,0.76,1136963.49,585649.37,247461.63,185545.01,118307.48,63280.13,48440.68,6586.67,conventional,2016,Houston
16/04/17,1.31,122876.89,10922.54,28994.48,1.6,82958.27,76233.25,6725.02,0,organic,2017,LosAngeles
23/07/17,1.76,1214158.19,113467.66,317184.04,3700.92,779486.6,624771.07,154712.59,2.94,organic,2017,TotalUS
11/06/17,1.83,15591.67,2.59,304.24,0,15284.84,15284.84,0,0,organic,2017,NorthernNewEngland
31/07/16,1.34,48248.63,3816.63,12705.33,38.64,31688.03,2455.73,29232.3,0,organic,2016,Seattle
07/05/17,1,140992.26,35074.32,44285.32,68.98,61563.64,57195.98,4035.76,331.9,conventional,2017,Spokane
07/06/15,1.64,4115.46,3240.32,118.98,12.83,743.33,743.33,0,0,organic,2015,Jacksonville
19/03/17,1.25,31595125.23,10975689.78,9622711.73,638217.85,10358505.87,8202242.37,2000176.08,156087.42,conventional,2017,TotalUS
19/03/17,1.18,136296.62,64278.57,9737.04,94.67,62186.34,51285.5,10900.84,0,conventional,2017,StLouis
11/06/17,2.03,13340.43,296.11,5183.19,293.94,7567.19,6798.17,769.02,0,organic,2017,RaleighGreensboro
22/05/16,1.18,327249.29,164833.67,65400.76,187.53,96827.33,54513.18,33377.48,8936.67,conventional,2016,Tampa
16/08/15,1.03,155881.73,63291.37,36257.41,32383.88,23949.07,15230.44,4314.54,4404.09,conventional,2015,Columbus
20/08/17,1.59,20129.12,544.7,3347.81,0,16161.9,12819.22,3342.68,0,organic,2017,Detroit
25/12/16,1.27,3439.46,259.84,79.86,11.92,3087.84,1003.33,2084.51,0,organic,2016,Jacksonville
26/06/16,1.5,1007378.78,171054.38,391129.07,6763.46,438431.87,310467.62,127964.25,0,organic,2016,TotalUS
06/12/15,1.92,21986.87,2915.26,13652.88,368.09,5050.64,3518.24,1532.4,0,organic,2015,Plains
22/11/15,1.08,274209.2,2770.62,230517.24,140.77,40780.57,40777.1,3.47,0,conventional,2015,NorthernNewEngland
12/02/17,0.98,97785.46,41600.65,4101.11,9261.32,42822.38,41656.91,1141.72,23.75,conventional,2017,Boise
05/02/17,0.63,892740.87,260418.91,290223.93,20313.95,321784.08,318872.23,2886.85,25,conventional,2017,SanDiego
23/04/17,1.4,305014.56,80081.24,100517.02,6401.68,118014.62,116286.32,1590.8,137.5,conventional,2017,RaleighGreensboro
14/05/17,1.33,1894833.35,874405.39,415178.47,7813.52,597435.97,535679.03,49821.03,11935.91,conventional,2017,Plains
25/10/15,1.06,64602.5,2031.83,36450.26,4127.43,21992.98,11226.36,9879.33,887.29,conventional,2015,Louisville
14/06/15,1.86,3012.55,2115.25,67.3,0,830,830,0,0,organic,2015,Orlando
18/10/15,0.98,186044.56,2297.3,131737.84,8931.62,43077.8,17414.57,24553.19,1110.04,conventional,2015,CincinnatiDayton
26/11/17,1.52,141104.31,2599.3,37369.95,0,100572.12,89060.03,11512.09,0,organic,2017,GreatLakes
12/07/15,1.09,152991.78,90781.1,17434.57,9746.41,35029.7,29736.49,5171.88,121.33,conventional,2015,Nashville
10/05/15,1.13,9466.36,369.96,4669.91,18.16,4408.33,750,3658.33,0,organic,2015,Nashville
26/03/17,0.65,42853.44,645.5,5540.45,0,36667.49,637.66,36029.83,0,organic,2017,Detroit
05/04/15,0.57,1320320.85,1058164.41,172115.69,7128.12,82912.63,49271.61,33641.02,0,conventional,2015,PhoenixTucson
16/08/15,1.79,2309.83,70.92,1510.47,0,728.44,420,308.44,0,organic,2015,Indianapolis
28/02/16,2.29,24175.21,1143.86,23000.07,0,31.28,31.28,0,0,organic,2016,SanFrancisco
11/03/18,1.2,384595.79,106062.76,132338.25,5654.47,140540.31,135823.49,4716.82,0,conventional,2018,RaleighGreensboro
01/05/16,1.29,5872.4,358.98,3028.11,9.06,2476.25,940.31,1535.94,0,organic,2016,Columbus
06/11/16,1.83,173620.97,3070.78,119662.41,161.73,50726.05,50160.37,565.68,0,conventional,2016,HartfordSpringfield
15/11/15,1.5,27437.74,2049.35,11965.96,17.31,13405.12,290.22,13114.9,0,organic,2015,Seattle
05/11/17,1.69,169816.92,3261.8,53829.19,0,112234.63,98907.59,13327.04,0,organic,2017,GreatLakes
10/01/16,1.17,780979.13,60261.38,511067,26791.33,182859.42,180460.98,2398.44,0,conventional,2016,BaltimoreWashington
01/03/15,1.05,355677.99,2266.45,310490.26,41.26,42880.02,42880.02,0,0,conventional,2015,NorthernNewEngland
28/05/17,1.5,237363.56,55170.16,89547.81,8529.56,84116.03,80490.49,3625.54,0,conventional,2017,Charlotte
23/07/17,2.44,16831.7,5952.05,6286.11,0,4593.54,4577.62,15.92,0,organic,2017,SanFrancisco
30/10/16,2.39,6531.71,1020.47,3824.37,0,1686.87,1633.31,53.56,0,organic,2016,Philadelphia
06/09/15,1.21,466705.75,137388.73,262139.81,17201.5,49975.71,49967,8.71,0,conventional,2015,Sacramento
13/08/17,1.88,1014709.07,98007.24,230106.14,1414.21,684998.04,612544.62,72449.02,4.4,organic,2017,TotalUS
06/09/15,2.15,5975.27,1356.08,4540.83,0,78.36,78.36,0,0,organic,2015,Sacramento
05/02/17,1.35,3551.43,568.01,1410.33,0,1573.09,959.37,613.72,0,organic,2017,Indianapolis
16/08/15,2.07,3522.67,1696.14,1464.36,0,362.17,362.17,0,0,organic,2015,StLouis
07/02/16,1.32,13419.01,883.53,7162.51,12.78,5360.19,311.44,5048.75,0,organic,2016,SanDiego
11/06/17,1.57,3490.48,261.56,0,0,3228.92,3228.92,0,0,organic,2017,Pittsburgh
01/02/15,1.93,2688.02,912.08,1425.94,0,350,350,0,0,organic,2015,StLouis
14/01/18,1.42,419376.62,11067.05,322712.21,2011.52,83585.84,29827.25,53758.59,0,conventional,2018,NorthernNewEngland
12/07/15,1.44,27100.8,9772.47,3066.94,32.24,14229.15,85.12,14144.03,0,organic,2015,Denver
13/03/16,1.63,4489.99,7.1,127.46,0,4355.43,1186.87,3168.56,0,organic,2016,BuffaloRochester
01/02/15,0.92,562242.53,392037.18,53180.28,79.96,116945.11,50530.52,66414.59,0,conventional,2015,Tampa
31/01/16,1.55,40874.22,3229.22,17774.39,1427.09,18443.52,9100.27,9343.25,0,organic,2016,Plains
20/03/16,1.24,131022.13,3227.12,75092.85,6.13,52696.03,11483.08,41212.95,0,organic,2016,GreatLakes
08/01/17,1.17,3512131.09,1510770.18,635042.26,5892.48,1360426.17,818150.8,540435.37,1840,conventional,2017,Southeast
03/05/15,1.8,4635.16,265.21,1499.19,1856.14,1014.62,1014.62,0,0,organic,2015,Charlotte
13/03/16,0.94,712808.08,71766.68,189254.12,10517.64,441269.64,440777.16,139.46,353.02,conventional,2016,Seattle
11/03/18,0.94,304701.2,136420.81,11461.07,366.73,156452.59,129994.08,24769.62,1688.89,conventional,2018,Nashville
18/09/16,2.06,21876.53,98.1,19190.24,0,2588.19,2588.19,0,0,organic,2016,Chicago
20/08/17,1.64,289379.57,199550.24,35017.75,84.57,54727.01,12351,37069.34,5306.67,conventional,2017,Tampa
24/05/15,1.7,11605.98,8631.46,1351.35,0,1623.17,960,663.17,0,organic,2015,PhoenixTucson
09/08/15,1.65,81469.58,6068.03,43254.06,5020.21,27127.28,22422.37,4704.91,0,organic,2015,Midsouth
01/03/15,1.58,3505.54,1237.7,2113.94,7.28,146.62,0,146.62,0,organic,2015,Spokane
26/04/15,2.02,3545.7,684.84,1269.42,485.55,1105.89,1022.68,83.21,0,organic,2015,SouthCarolina
24/01/16,1.33,56919.22,4015.88,16269.58,8256.41,28377.35,11379.03,16998.32,0,organic,2016,Plains
28/05/17,1.15,102536.61,20265.31,31394.11,156.08,50721.11,50674.3,33.81,13,conventional,2017,Spokane
24/04/16,1.07,181857.18,2001.47,113325.77,3088.37,63441.57,55324.04,8087.07,30.46,conventional,2016,GrandRapids
24/05/15,1.1,5621713.64,2978396.74,1873205.91,195991.06,574119.93,546420.69,24485.84,3213.4,conventional,2015,California
17/04/16,1.39,786422.89,209130.77,415099.08,76966.69,85226.35,83707.21,901.08,618.06,conventional,2016,SanFrancisco
03/07/16,2.33,9168.9,167.86,3744.45,8.12,5248.47,5248.47,0,0,organic,2016,HartfordSpringfield
11/12/16,0.69,1121306.38,643580.23,188669.07,3182.11,285874.97,279258.26,2393.13,4223.58,conventional,2016,DallasFtWorth
16/04/17,1.69,7761.81,645.02,5275.47,253.45,1587.87,255.87,1332,0,organic,2017,SouthCarolina
23/07/17,1.42,349228.39,238382.27,42528.26,135.9,68181.96,18132.57,43928.28,6121.11,conventional,2017,Tampa
10/12/17,1.67,24471.73,4093.04,451.74,49.81,19877.14,19803.55,73.59,0,organic,2017,Denver
12/04/15,0.99,451101.89,377578.48,22419.95,219.14,50884.32,25833.07,25051.25,0,conventional,2015,Atlanta
09/04/17,1.07,225843.95,107031.4,23208.36,1696.6,93907.59,91576.93,2306.18,24.48,conventional,2017,Columbus
17/07/16,1.34,5190.83,686.39,0,0,4504.44,4437.77,66.67,0,organic,2016,NewOrleansMobile
13/09/15,1.84,4609.25,52.27,3412.43,414.55,730,730,0,0,organic,2015,RichmondNorfolk
19/11/17,1.78,21545.16,0,203.01,0,21342.15,21284.8,57.35,0,organic,2017,NorthernNewEngland
14/02/16,1.09,89422.16,7138.11,29178.56,90.94,53014.55,45117.48,7897.07,0,organic,2016,LosAngeles
09/04/17,1.49,311220.15,189598.19,39854.26,48.95,81718.75,46129.68,35589.07,0,conventional,2017,Orlando
04/09/16,2.15,8914.06,3684.64,3163.97,0,2065.45,561.55,1503.9,0,organic,2016,PhoenixTucson
06/12/15,0.78,5775536.27,1943065.5,2100246.17,221957.26,1510267.34,1376640.91,126664.37,6962.06,conventional,2015,California
